CHANNEL_ID,CHANNEL_TITLE,CHANNEL_VIEWS,COUNTRY,RELEVANCE,SUBS,CHANNEL_LIFETIME_DAILY_VIEWS,CHANNEL_LIFETIME_DAILY_VIEWS_RELEVANT,CHANNEL_VIDEO_VIEWS,RELEVANT_IMPRESSIONS_DAILY,RELEVANT_IMPRESSIONS_IN_DAILY,VIDEO_VIEWS_DAILY,RELEVANT_VIDEO_VIEWS_DAILY,AVG_MINUTES,FROM_DATE,TO_DATE,LR,TAGS,IDEOLOGY,MEDIA,LOGO_URL
UC0L1suV8pVgO4pCAIBNGx5w,60 Minutes Australia,1842068384,AU,1,5120000,488862.448928,488862.448928,1732528519,1141433.55002803,3327456.47131731,955884.390365449,955884.390365449,8.536776,2013-01-08T00:00:00.0000000Z,2022-09-22T00:00:00.0000000Z,L,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJWfQgF47L2CdQRpdUYnjjG_ESdedkjElbbZ0RASng=s88-c-k-c0x00ffffff-no-rj
UC6slCxMuocwOoQZsgVxD5Qw,Scott Arthur,7535027,GB,0.8,11900,1906.946029,1906.946029,7419927,38.853761249,3261.000200019,1830.293189369,1464.234551495,10.162218,2012-02-20T00:00:00.0000000Z,2022-10-16T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJW0eIIVl45VFB2i0yyp6hKvEOWPVsHYyCkxE3a9QSs=s88-c-k-c0x00ffffff-no-rj
UCkrlRVkDHnO5INY8qvNGFJw,Way of the World 2,206567,IS,1,20800,268.808081,268.808081,212896,340.86952897,13.175562508,100.763289037,100.763289037,12.078947,2018-11-18T00:00:00.0000000Z,2021-01-18T00:00:00.0000000Z,R,"[
  ""PartisanRight"",
  ""ReligiousConservative"",
  ""WhiteIdentitarian""
]",White Identitarian,YouTube,https://yt3.ggpht.com/ytc/AAUvwnh0jA14k_BeAWzJ7bB8U7JtuNDBznsqGtGDrqSj=s88-c-k-c0x00ffffff-no-rj
UCPFDkMgHJA6JeSKjPbTXFbg,The McFiles Network With Host Christopher McDonald,12642536,,1,85600,10059.157978,10059.157978,12734894,27424.538660349,1466.372867692,9647.102159468,9647.102159468,75.696637,2017-07-28T19:09:54.0000000Z,2021-01-14T17:17:02.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AAUvwni_hmXPdN-4Sz5Iq4voOJqcSX8LlLTnN0XP2DTgmA=s88-c-k-c0x00ffffff-no-rj
UCl76uF5GIuimTYxe-JjdsLA,Joe Friendly,5399799,,1,13600,935.809399,935.809399,5376225,37.953624934,13.314000386,158.583056478,158.583056478,59.151232,2007-01-21T00:00:00.0000000Z,2022-10-14T00:00:00.0000000Z,L,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJU11b-vFmDoDR_m_dGPPuREMb6hBASxk0T4230A=s88-c-k-c0x00ffffff-no-rj
UChtYDNzzxcgYK0eq9IQkQiw,a dude doing stuff,28507,US,0.9,12300,54.960648,54.960648,189944,114.324362794,22.779796824,116.759966777,105.0839701,53.989418,2013-04-20T19:54:09.0000000Z,2022-10-06T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/CknVPlDMOriaCGBhdtbe-UPwPnSwL-WfeIkcNuv8dfKmgSxmB1xMP8HpJCLM8rowj1-2jPYZ=s88-c-k-c0x00ffffff-no-rj
UC0ufKKBTg3FqfAq9hUABInQ,Auditing The USA,6638915,US,1,22300,8243.935849,8243.935849,6553929,5556.070962855,3290.318026203,5439.009966777,5439.009966777,23.993890,2019-11-18T00:00:00.0000000Z,2022-01-21T00:00:00.0000000Z,C,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/LzumUB26y8pOi_Ff4eki9m_KMyz6R0y9hzBDwjCzt2_s44Alp-ehu5cX1PXmuEg3EakWHtlOTg=s88-c-k-c0x00ffffff-no-rj
UC3wBuxNdVXvm9CpvZLBCJ5w,visionaryproject,12382246,,0.8,33800,6697.896399,6697.896399,12089703,20.933292512,154.542330082,1781.708471761,1425.366777409,3.937423,2008-11-25T00:00:00.0000000Z,2013-11-04T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWf1Q2wg_fj9iE0cdDfpya-I2Hc5qy99TAIdeDa=s88-c-k-c0x00ffffff-no-rj
UCIdYV1fCIAvYpS5S-qLPlqg,Joel Richardson,6085151,US,1,74100,2858.851446,2858.851446,5734856,5791.783488601,3318.326118551,3393.697674419,3393.697674419,39.423913,2017-04-02T00:00:00.0000000Z,2022-09-29T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJV18RZbZLWS95sGR6v40uLTalbv_qvCavFEEqXosg=s88-c-k-c0x00ffffff-no-rj
UCqC9wT9TI5Va0yWG77-q3IA,seattletimesdotcom,64118814,,1,79700,12948.416862,12948.416862,66192307,210.996366769,705.376168427,32487.359634551,32487.359634551,1.397805,2007-06-18T00:00:00.0000000Z,2021-06-16T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJWrzJcd9JDYyEENRwn4FU-kTeJOk0dupXnMRkNO=s88-c-k-c0x00ffffff-no-rj
UCeyRpjE_XNvvZe2FV4i9ePA,jpsmart59,8973859,,0.95,16400,1925.925536,1925.925536,8974813,36.938296207,6.244322578,225.36627907,214.097965116,13.659751,2010-01-06T00:00:00.0000000Z,2022-10-10T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJV4HFTkFJ9FKEfmIGp6E94g3hlodX6vFfyJXXjX=s88-c-k-c0x00ffffff-no-rj
UC_zyu5jMtsJrx4xY3NgSO6A,Lift the Veil Too,328730,US,1,13100,478.772727,478.772727,442386,7.69777157,0.2747384136,8.398671096,8.398671096,47.722222,2016-10-24T00:00:00.0000000Z,2019-05-06T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUsZptz7mL-WC4IiaWUyatVjuX1ZHqG5mq-RyWnhQ=s88-c-k-c0x00ffffff-no-rj
UCBG-hVVBmrgRb4TIqp3t_Qw,AutismOne Media,2168875,,0.95,20600,1033.059411,1033.059411,2173557,9.143032111,6.684123591,112.745016611,107.107765781,49.762443,2014-07-14T00:00:00.0000000Z,2020-04-17T04:34:02.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLSqVNC8yFbNLsaVpyqHqZ5inQUVT9hFrPccJad2=s88-c-k-c0x00ffffff-no-rj
UC93SoW3GjgEIYSAQqjzF3CQ,Asalieri2,1847530,,0.9,12000,398.660246,398.660246,1780018,149.969088598,109.88766039,163.471760797,147.124584718,30.363057,2010-05-16T15:00:39.0000000Z,2022-08-06T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJV28mqOujLi48t-09TM67oZfgFZYPyyELXEyyW-=s88-c-k-c0x00ffffff-no-rj
UCGmv31EbHg8wPORSb9s_lXg,Amazing Discoveries,29298431,US,0.8,190000,6042.617035,6042.617035,28164638,2737.597590141,1820.486925673,6626.280730897,5301.024584718,45.089465,2010-01-08T00:00:00.0000000Z,2022-10-13T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXBCRrvicG_UQ0AVxPjM89vXyzNola3moi3zHYg=s88-c-k-c0x00ffffff-no-rj
UCyCwfDOKjkm2VLWRxa7Ayhw,Smithsonian's National Museum of Natural History,2948406,US,0.8,20800,463.927050,463.927050,2613765,133.461649312,192.975624939,809.007475083,647.205980066,11.359375,2007-05-11T00:00:00.0000000Z,2022-10-13T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXnnSMcxJBpuvxtWL-bFnas51XLDiGwldZZhO3pJg=s88-c-k-c0x00ffffff-no-rj
UCctZfXbEF3TXc5TDGrbeo5A,We The People Insider 1776,21681,US,1,46000,5008.519071,5008.519071,6040274,6217.827653771,325.335406029,2204.516611296,2204.516611296,57.153747,2018-10-24T18:36:36.0000000Z,2022-02-11T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWVsVWEGMdasO3ls4r2dAgedutSFzs-uY6g51t6=s88-c-k-c0x00ffffff-no-rj
UCvVWM22cApDRTuLq_9Pgekg,Boyform,444866,US,1,13200,216.564916,216.564916,437028,151.538025141,295.806835564,214.466777409,214.466777409,15.428571,2015-04-30T00:00:00.0000000Z,2020-11-07T00:00:00.0000000Z,L,"[
  ""SocialJustice"",
  ""Socialist""
]",Socialist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJV5K-N1kdHUOcoeDJSGW-XSW0JV42-zjliYI2mWpw=s88-c-k-c0x00ffffff-no-rj
UCIDg-4JbV46fXxSZV0tvllA,C. S. Lewis Institute,2443012,,0.95,43100,788.826707,788.826707,3154518,223.162512835,872.407567324,998.78820598,948.848795681,33.298995,2011-10-12T00:00:00.0000000Z,2022-09-23T00:00:00.0000000Z,R,"[
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/S8rkCpQtpHGsQ_pOd5LKEc0xzoGafvjA5SVtFMIp_HAjcFmJUfcLLDiJj650gH-JYbU2Hr98HDM=s88-c-k-c0x00ffffff-no-rj
UC4mf5a5IWz3G5iQX5v7HZuQ,The Unleashing,1340642,,1,13900,665.042095,665.042095,1358681,1004.882659799,239.971989095,499.677740864,499.677740864,31.878947,2017-03-13T00:00:00.0000000Z,2022-10-16T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVKINmWbH2q2r6ZXKAso8CNO1lRcF02wk6YNzkS=s88-c-k-c0x00ffffff-no-rj
UCcEDTBdietc2JmgN6TL8wAg,Emergent Order,19963806,US,0.95,79900,4220.466135,4220.466135,19566081,330.761751387,213.630894713,1302.241694352,1237.129609635,55.802632,2010-01-23T00:00:00.0000000Z,2022-10-03T00:00:00.0000000Z,R,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWoLJVZZ6-Apy5lGKaOEYUL7t1xTVLTGEEzY1BGWA=s88-c-k-c0x00ffffff-no-rj
UCu76O9Ye9k633b2VaLg9cPA,Brian London,5769130,US,1,12200,1017.390222,1017.390222,5764533,309.41409907,2.908258366,140.062292359,140.062292359,13.149321,2006-05-11T00:00:00.0000000Z,2021-11-14T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJU9P9erme_YgnhPLNMnYJBduzFL9Y2l7lny5UQASw=s88-c-k-c0x00ffffff-no-rj
UCxsNlGBU5SGtk7gjzC5rpXw,theoriginalmarkz,10010249,US,1,84100,14636.512035,14636.512035,20066658,32467.336073415,10224.6300338,15409.971760797,15409.971760797,57.444947,2019-01-19T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AL5GRJX_bjLEjUMqEP-aJN0pgCfuh4GaLVXAzUY0Pjn7tg=s88-c-k-c0x00ffffff-no-rj
UCE6AKvzwpL03oI8MCxOUTYg,Thomas Oklahoma,15758144,US,0.85,28400,11531.128938,11531.128938,15739991,13.33167978,0.05107078862,166.121262458,141.20307309,26.548387,2011-02-17T00:00:00.0000000Z,2014-11-13T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/vUEqkSh_Jh95ycjgAOfP1zGy9pDKEomUG6JM-04B_E6yjMLMKWMFLVoVbI8aXahuOIIRrA0u=s88-c-k-c0x00ffffff-no-rj
UCmvhCWvHk3-SJqljh5cCm8A,illacertus,31388331,,0.8,477000,11336.080333,11336.080333,29915916,1571.476624144,3075.926073126,7493.209302326,5994.56744186,8.612245,2015-06-16T00:00:00.0000000Z,2022-09-06T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJV3uwzjjfUG92J9Z0wIYx1iUfMdTsFgTqSSO8MxCA=s88-c-k-c0x00ffffff-no-rj
UC-aB7UkyJBcAhbAWUNFUAaQ,Richard Nixon Foundation,19819758,US,0.95,42000,3975.000647,3975.000647,18436053,2536.560058205,18116.977784212,9152.720099668,8695.084094684,44.556591,2010-01-31T00:00:00.0000000Z,2022-10-13T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJV7pCpxL7C3XFEDM2x5PG39iIx4ay1qBK0A3k7uFw=s88-c-k-c0x00ffffff-no-rj
UCOfl6jR9bWDMQjtH-nFRKeA,Killing the Cabal,218387,US,1,12700,311.313452,311.313452,245315,66.928704402,7.650320017,188.562292359,188.562292359,53.260870,2018-11-26T17:41:25.0000000Z,2021-01-22T17:43:54.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/LmOXsuhrEseTeHO_hyNFttwGwj0qtV0Y6vlkXBB1sDiUBu2r0eYFkfrDyr01DGy-X-H91Yvgdg=s88-c-k-c0x00ffffff-no-rj
UCcNkwfTQuXAxAFwoAUHweJA,The Boston Globe,75586832,US,1,63300,13284.936825,13284.936825,73811109,2958.85069789,2792.140816998,5924.07807309,5924.07807309,4.084494,2007-06-23T00:00:00.0000000Z,2022-09-08T00:00:00.0000000Z,L,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/0LWR6-IV_4zdgXIC0AKjd-GUeWVCpLFrTgJTEmFK-jg4xB7AQnaL98x_koKutnai0OD1R8W5RA=s88-c-k-c0x00ffffff-no-rj
UC72aMeaVD3lzdTO-OCcYn3g,Trump Fan Network,2987255,US,1,17300,1848.327354,1848.327354,2885239,4344.515583361,142.178703619,1937.995016611,1937.995016611,8.887734,2018-07-20T00:00:00.0000000Z,2022-10-28T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/uesu4w4PqQhtIlBzzG4sEpm5ULlLOLxvwECDE9xjHX6opICHADuzNBJYYGgTCGamxSXui2G2oQ=s88-c-k-c0x00ffffff-no-rj
UCI2p7oPESi0d-_kfwlV74Nw,Malik Shabazz,3749135,,0.8,11600,1669.976360,1669.976360,3744087,4.754764312,0.9053060075,26.805647841,21.444518272,27.517483,2011-10-25T00:00:00.0000000Z,2017-12-14T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUyjngn2S1gZOJ5r0v0_j3GoCPuGlMcZ1U4BKon=s88-c-k-c0x00ffffff-no-rj
UCWdRz6vhS4LhTpozVuBIdow,SupernaturalTVShow,3631567,,0.85,10900,5179.360115,5179.360115,3610014,4.601198185,2.777314721,129.293189369,109.899210963,3.742424,2011-08-10T00:00:00.0000000Z,2013-07-07T00:00:00.0000000Z,C,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXgG5SIbIZ9vjaDCl9Co9y4pnBDRQewHt63gMx-=s88-c-k-c0x00ffffff-no-rj
UCx3s3t5kpD4VMfJjDi5keXw,CoolHardLogic,14190058,,1,101000,5654.149158,5654.149158,14101448,449.438142727,250.5380201,785.815614618,785.815614618,14.294118,2012-11-15T00:00:00.0000000Z,2019-09-14T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXwf5J606xnj_5E2QlpErBUaCE8Pww4rGuETdYI=s88-c-k-c0x00ffffff-no-rj
UCRXnOs1rjfLMYrtZ-0n29NA,FreedomToons,178815262,,1,841000,56150.667120,56150.667120,165139112,249075.769281953,152911.009143133,94362.074750831,94362.074750831,3.822350,2014-10-01T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""Libertarian"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJW8FUojasOR2nWt_QL7N8x9lRSVmSTBTfzcKjRmCA=s88-c-k-c0x00ffffff-no-rj
UCwJq9pqEEUr5_OmwBWQxDKA,The Patriot Hour,54104520,US,1,248000,55489.753327,55489.753327,54213489,23940.847759576,214.391179149,17027.363787375,17027.363787375,22.542522,2018-02-10T17:39:53.0000000Z,2020-10-14T19:58:14.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJzkEw8BVmGagbI-D0cuW9nGkEikiMjN8AQSTP0Onw=s88-c-k-c0xffffffff-no-rj-mo
UC4YM0NX86SgxJRf8y0lQ3gA,Messy Elliott,125277,US,1,10400,738.202381,738.202381,124018,114.960127766,10.700530095,33.941860465,33.941860465,20.600000,2018-07-08T00:00:00.0000000Z,2018-12-23T00:00:00.0000000Z,L,"[
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJW1RFTEeX2WjA4UZHMnqjB4URHvDw3YHEqkVpTVQA=s88-c-k-c0x00ffffff-no-rj
UCoJgaiSe0sxRDz42zr3KOjw,Thomas Sheridan II,5751250,US,0.95,37100,2439.354252,2439.354252,5364140,2931.31050325,1679.271517514,1920.471760797,1824.448172757,15.310855,2016-10-07T00:00:00.0000000Z,2022-10-15T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/FGrSisEaGEDMGHCqcqg7c07PuoHWueFGUzivs2X0mTiaLpogFK3nBl2RPPmEk40ElQvSNrZUEw=s88-c-k-c0x00ffffff-no-rj
UCW8Y3MoVYeI8olhttiiDoyw,2022 Super Chanal,1714062,BE,0.85,14000,939.337479,939.337479,1661688,6.848077701,14.580003235,441.308139535,375.111918605,24.879167,2017-10-06T00:00:00.0000000Z,2022-08-10T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/x2_Itc7k5PWmp4ju2oXlgi_CJO-9xuSawFl1vIwKnaz9JXSkTStk8b6_W53optiDVUiYKfymyw=s88-c-k-c0x00ffffff-no-rj
UCaLwcpzmAp9cYPmMdKmhb9g,EMF Safety Zone,2192873,US,1,21200,641.428403,641.428403,2181498,16.108364111,2.168660363,75.245847176,75.245847176,10.411765,2012-12-02T00:00:00.0000000Z,2022-03-26T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJU-LcUx3ld03JDtNtmvPZSDF-cTJZA9ExiulgxK=s88-c-k-c0x00ffffff-no-rj
UCldfgbzNILYZA4dmDt4Cd6A,Secular Talk,1014179722,,1,988000,185124.624056,185124.624056,980420009,1595281.63515951,557607.386815185,297813.295681063,297813.295681063,8.132027,2008-04-21T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,L,"[
  ""AntiTheist"",
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUXd3ool3JGyWNechiPMvrn0q9rf8x4hnDL8oopbg=s88-c-k-c0x00ffffff-no-rj
UCp5hG8rt1z2MJ9aNVxY2Xdg,New Economic Thinking,20389221,US,1,240000,3722.072410,3722.072410,17065702,21694.190756601,54769.614888009,8232.459302326,8232.459302326,26.731691,2010-03-31T00:00:00.0000000Z,2022-10-19T00:00:00.0000000Z,L,"[
  ""Educational""
]",Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVr1dxkrdagEopxoDCBTmMQX2w5EIwOjw4CatfdNg=s88-c-k-c0x00ffffff-no-rj
UCZeP6H2mELnRI9imY5Iga0g,Ayla Wife,244004,,1,10100,277.806995,277.806995,428934,29.552659535,4.487971595,15.224252492,15.224252492,33.448819,2015-08-30T00:00:00.0000000Z,2019-11-21T12:31:46.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight"",
  ""ReligiousConservative"",
  ""WhiteIdentitarian""
]",White Identitarian,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVIckbuAOkjWCGZ6zF4-H6x7e_EcjE1FiZTBkILKZ0=s88-c-k-c0x00ffffff-no-rj
UC1m8xziN3z-TQB0jarDeT2w,framingtheworld,4679,US,1,41700,1304.311327,1304.311327,5630712,330.598275274,20.307403646,292.571428571,292.571428571,42.250000,2010-11-30T00:00:00.0000000Z,2022-09-25T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJU5es-jDCFK_nZyZCuVna5ALr9FCioGyDYmWRFQ=s88-c-k-c0x00ffffff-no-rj
UCHozc12sJqIB2bWnqRvJhFw,Israel365,5505337,IL,0.8,21900,1373.220036,1373.220036,5373410,309.128685781,213.53059895,816.928571429,653.542857143,15.533929,2012-01-16T00:00:00.0000000Z,2022-10-03T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWlmfQf0d5WncXzNBO1AVJBMxjaVrVKCpov1YuA=s88-c-k-c0x00ffffff-no-rj
UC5tj5QCpJKIl-KIa4Gib5Xw,Michael Malice,13326366,US,1,194000,6875.557647,6875.557647,11688448,34465.533180263,32515.852743191,9200.330564784,9200.330564784,64.008427,2018-02-22T00:00:00.0000000Z,2022-10-19T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""Libertarian""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXrIng9-FKRWsaFqrOZCUuCxOCV9NTeOMKRTpQIbQ=s88-c-k-c0x00ffffff-no-rj
UCbEYRJ6FiZl7ts0pFxzCC-A,Syndicon,43838,CA,0.95,76700,248.227273,248.227273,43688,0.7908036869,0.4542996815,1.874584718,1.780855482,8.733333,2019-03-11T00:00:00.0000000Z,2019-09-03T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUspMkZqEj-_iK7pAVzmgePPye6eWB5gL6KS8K02g=s88-c-k-c0x00ffffff-no-rj
UCOkeiADGXFF6l7LofqDGVJg,Vigilante Intelligence,0,IL,1,16000,557.494196,557.494196,336169,308.780846138,2.77914849,231.895348837,231.895348837,23.324324,2019-08-14T00:00:00.0000000Z,2021-04-08T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLSKY1Rb_pTIcc3xNCGpFBfRPhpk_kb14mTJjVkAqg=s88-c-k-c0x00ffffff-no-rj
UCp7NBbx93BDRMe2jM2h-Wpw,Capital Research Center,31817792,US,1,49400,12147.458781,12147.458781,27113128,31007.119546413,4289.013399732,17659.594684385,17659.594684385,9.737179,2016-09-14T00:00:00.0000000Z,2022-10-25T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""Libertarian"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUanzCXZFwOZhDh-z2szU5Kb2-Ceymu9tIESRVHoA=s88-c-k-c0x00ffffff-no-rj
UCMsaL5w2KoIK-Lhl0BC1dOw,Shattered Paradigm,225020,US,0.95,38400,486.733333,486.733333,233632,438.707350952,13.269297041,193.926910299,184.230564784,14.000000,2020-06-24T00:00:00.0000000Z,2021-10-17T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJU4J-L8ov-Rh84ipDXeZS5r4SaofOUDCeapknC2=s88-c-k-c0x00ffffff-no-rj
UCOaeaY4Dfj_89tw6rpmgGiw,Reality Survival,11669263,US,0.8,99500,2678.505691,2678.505691,11059550,1148.524532137,1315.31600163,1420.388704319,1136.310963455,16.571038,2011-06-25T00:00:00.0000000Z,2022-10-14T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/tkWDtpYA-CRVkWjDyCzkNbjy7ih-kfW5MHLFg4DrfRFNQkRZ5yBXR_zU3D-VF5oM2N7AGTR2TxQ=s88-c-k-c0x00ffffff-no-rj
UCpU4j-LN_aibXA1gONvWzxw,Mike Malloy Show,12045982,US,1,47200,2337.767616,2337.767616,11578963,19222.028804896,5676.531840415,3145.705149502,3145.705149502,9.635492,2009-03-31T00:00:00.0000000Z,2022-10-22T00:11:33.3381970Z,L,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXYaTSOe1mKU50sl2krFVuXcBBMdVHsWn8J-i3-Pg=s88-c-k-c0x00ffffff-no-rj
UCjwD__1zcIfzVL6l2I5uBdg,The33Secrets,56023841,US,0.8,260000,14219.012994,14219.012994,51430170,64481.757264409,52241.519819813,28772.736710963,23018.189368771,16.884660,2012-11-25T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVgBD-ZYDgKkh9kA2IP0Ogx-GNudggA23ZwYJBK=s88-c-k-c0x00ffffff-no-rj
UCnOofSLpyiDQcThNKf2JJGw,"EMAN67 (Movies,politics,commentary)",36121574,US,1,49200,18870.359896,18870.359896,36231091,9567.178583118,6049.779834206,27777.587209302,27777.587209302,3.902885,2016-06-26T00:00:00.0000000Z,2021-09-28T01:20:23.9410896Z,R,"[
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/ytc/AKedOLSBt1_82JeYOTA_ZRXKFkH0WKUi3boKZdXz2PKlrQ=s88-c-k-c0x00ffffff-no-rj
UC14S_Iw7uaEze614b46EEAg,Mark Devlin,4368405,GB,0.95,61400,930.903406,930.903406,4674066,7132.575547976,775.893592947,3040.239202658,2888.227242525,44.165644,2008-05-25T00:00:00.0000000Z,2022-02-22T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/wd_tuQII237dSMZOPOfCxlrolUSuBKzdU2xKF6G_J1StfuSnKJEoUd6a-yUmzxlfRSYT4Urxa-w=s88-c-k-c0x00ffffff-no-rj
UC9gtLw0B8rZ7aPycaC88N-g,Michael Spicer,21419559,GB,0.8,136000,4299.375194,4299.375194,19342889,23657.600058144,12512.072028425,13955.387873754,11164.310299003,2.696262,2010-06-26T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,L,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXWAQZc-q9xohMCRkdsigsB09BtaeHI58Cco4Gh=s88-c-k-c0x00ffffff-no-rj
