CHANNEL_ID,CHANNEL_TITLE,CHANNEL_VIEWS,COUNTRY,RELEVANCE,SUBS,CHANNEL_LIFETIME_DAILY_VIEWS,CHANNEL_LIFETIME_DAILY_VIEWS_RELEVANT,CHANNEL_VIDEO_VIEWS,RELEVANT_IMPRESSIONS_DAILY,RELEVANT_IMPRESSIONS_IN_DAILY,VIDEO_VIEWS_DAILY,RELEVANT_VIDEO_VIEWS_DAILY,AVG_MINUTES,FROM_DATE,TO_DATE,LR,TAGS,IDEOLOGY,MEDIA,LOGO_URL,AVAILABLE,VIDEO_COUNT
UCtH_LZcvn3Qv2Knjio0DMPA,Moors In America,2670550,US,0.9,33800.0,445.975858,445.975858,831299,105.312754605,46.760746073,172.573920266,155.316528239,69.015094,2017-09-11T00:00:00.0000000Z,2022-10-19T00:00:00.0000000Z,C,"[
  ""Black"",
  ""Conspiracy"",
  ""SocialJustice""
]",Conspiracy,YouTube,https://yt3.ggpht.com/Ff3qUULLNhhzTPSIeU0SQ2-Eo7lr-CvrKiCPFpnkfBSHHoyFJ3bBVUIUaXKZvBKov6YwZpBC=s88-c-k-c0x00ffffff-no-rj,YES,69
UCozoW0yhuqTsP038tgxIuAA,Everyday Wisdom,130929,,0.8,12300.0,2902.133333,2902.133333,130596,1.294506399,0.7410689767,2.147009967,1.717607973,39.964286,2018-01-14T00:00:00.0000000Z,2018-02-28T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXsw5CupPDDBgS1UEvZWLYW4WKrzlE-mdozpgWp=s88-c-k-c0x00ffffff-no-rj,YES,28
UCdwZ5TAXWpPUdDC6EQvpY0g,DarrellMyatt1963,4647657,US,1.0,17100.0,936.785024,936.785024,4653948,596.863042243,28.863089449,244.079734219,244.079734219,27.153795,2008-04-03T00:00:00.0000000Z,2021-11-09T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLTM0pYSgirFUxvkJ44Ffh_kPR8OJ73FiRAJzVKf=s88-c-k-c0x00ffffff-no-rj,NO,
UC4TTo9Y1tHZv5Ibue5G_6lQ,Sacred Anarchy,512540,US,1.0,17800.0,229.233901,229.233901,551766,58.275905872,29.882308108,417.579734219,417.579734219,29.41769,2016-03-18T02:14:02.0000000Z,2022-10-20T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/yIJYJwMQuyriYkMTlkYHJ_l9klxgmNhl53GDW9byOA7-W2H1y1rjvy7jQBBoZchyS7e8J5ge=s88-c-k-c0x00ffffff-no-rj,YES,8
UCXvrgTFTqlEkVBPhR7whJ-g,Sam Mugzzi,4233391,US,1.0,20000.0,1455.975577,1455.975577,4351911,2015.571026799,51.07780145,1296.088870432,1296.088870432,80.853968,2012-12-26T06:58:41.0000000Z,2021-03-03T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXJ-U9MuOJgqM_kGNQwYMgEuEhWbqUraSIKac5lyA=s88-c-k-c0x00ffffff-no-rj,YES,17
UCE3181Md63Eg7uTybf6HgNw,Jeff Taylor,93648051,GB,1.0,128000.0,27854.548815,27854.548815,88159647,141133.170136552,138203.593825866,58649.782392027,58649.782392027,5.815534,2014-02-20T13:32:19.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUkM4iG9XN-dm9QunQ_WCGu1KSH0NrU61HAhbbk8w=s88-c-k-c0x00ffffff-no-rj,YES,3664
UCJYawZQYwjZ76mrF_US9eNg,Steve Cronin,258305,US,0.85,20700.0,57.918993,57.918993,255249,1.314156027,0.5468227616,15.940199336,13.549169435,7.298429,2008-01-05T00:00:00.0000000Z,2020-01-29T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWoLnlntM1jwlXnDbG_JM2F4fzj9YUgC8Q9FEGXLw=s88-c-k-c0x00ffffff-no-rj,YES,186
UCKZYL_TGS4GysrOYSxJHppA,Doug Addison,2191434,US,0.85,20800.0,393.72443,393.72443,2140286,704.677410813,476.533217507,555.363787375,472.059219269,21.856481,2007-12-01T00:00:00.0000000Z,2022-10-19T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUFwnTqozPtiYBUbBXVGGnElVke9bxeVHtqti1DSg=s88-c-k-c0x00ffffff-no-rj,YES,271
UCmSxLaAu4hVwGrOqYqLXlVA,Scripture and Prophecy,1315796,,1.0,16900.0,504.087526,504.087526,1462862,468.26714142,302.450043547,341.76910299,341.76910299,24.748416,2014-11-10T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/g-OuI4juRruRZViKkRxMgCnEKu54q-4gAS3wJO20_6pqGCnPqNm83j5b2QPp-t9rwP4Nc8lwPgM=s88-c-k-c0x00ffffff-no-rj,YES,1243
UCY6iyTdzI9ra_mY6LSC7iDQ,Chris Thomas,2075167,CA,0.9,18500.0,976.846336,976.846336,2066030,56.384065378,76.732877815,104.420265781,93.978239203,69.108696,2015-12-02T00:00:00.0000000Z,2021-09-16T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJV6ROzdsTjoev-_03dnKGQKhwn9YwYACX-3kRY4bg=s88-c-k-c0x00ffffff-no-rj,YES,46
UCWyl5y9IKx2ktUqahAyjEHQ,Jake Morphonios,119113,US,1.0,23000.0,150.527719,150.527719,423585,1085.602583414,26.412936369,216.712624585,216.712624585,113.174757,2014-05-14T19:00:03.0000000Z,2022-01-26T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXpEnEKvs00r3CphTbC3K2kTeAbpKnS6mfsPceiOg=s88-c-k-c0x00ffffff-no-rj,YES,0
UCTBY0HBIGZs9yEE24dsoodg,BOWERTOWN MEDIA,31859068,US,0.95,31400.0,13575.160699,13575.160699,31847327,23054.524722773,3207.729124589,12181.98089701,11572.881852159,12.114286,2015-10-21T00:00:00.0000000Z,2022-03-24T00:32:21.7153594Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/6JzQXiJdwEGpaYZ1QIM4Ye06xpAjV6Jy7hprAsqK9N5qVF34ngpPeGNmZk9-YJvTmiVKD0AZlQ=s88-c-k-c0x00ffffff-no-rj,YES,27
UCmEmthbcYIpQeDWwJ1qX1wQ,Parallel Portal,1269806,,0.95,14600.0,591.644036,591.644036,1254877,165.612821168,25.704670252,128.398671096,121.978737542,9.890625,2016-12-25T00:00:00.0000000Z,2022-10-16T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJW9BlQNiFn0x1zWtc02TMSoQfL8EQG6ZCmtl4Vp=s88-c-k-c0x00ffffff-no-rj,YES,152
UC1rnp-CySclyhxyjA4f14WQ,X22Report Spotlight,30433855,,1.0,265000.0,15264.029087,15264.029087,30436474,30677.586473984,1237.318904805,4476.930232558,4476.930232558,37.944215,2015-04-26T01:11:57.0000000Z,2020-10-10T15:40:06.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJw0zG4xiC6b-DmlkGN93rjPwwn-1lMjB6epqWxZ=s88-c-k-c0xffffffff-no-rj-mo,NO,
UCXRtSl_i5W4tTt9wy4EguOg,Shad Budge,1459439,CA,0.9,15400.0,837.321104,837.321104,2852753,42.291905741,80.325378813,336.122093023,302.509883721,36.72549,2013-05-24T00:00:00.0000000Z,2022-09-21T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVKZY-i5dNghbhYSaCdAgnL67fD845cBpR8HXyk6g=s88-c-k-c0x00ffffff-no-rj,YES,30
UCdiAAUbenhc7q0Jk5F3LGKQ,Andy - Insp. Magnum,671861,US,0.8,39400.0,1245.679704,1245.679704,2866309,49.877143694,52.908019128,299.685215947,239.748172757,19.977273,2016-06-22T00:00:00.0000000Z,2022-10-10T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/t7GY5v8MRuoJFqoJFFS0xaENvpwQorM2SHNENg1D-xDpIHM4-6AUQEbhpQQnufvcaA4yX3pdRkk=s88-c-k-c0x00ffffff-no-rj,YES,23
UCiD5_Tg6NSYOnvI9YtDF3-g,John8thirtytwo Publishing,14348049,CA,0.8,91000.0,3325.606796,3325.606796,15071650,160.283987817,85.303009269,2102.794850498,1682.235880399,5.082569,2009-03-26T00:00:00.0000000Z,2021-08-22T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVx2YIMvP1jmQa8MXARrK26XN7BCLJa-59Kz7emLw=s88-c-k-c0x00ffffff-no-rj,YES,168
UCDmQpumr0rJrEKyLCHvj69Q,AnotherSoulUponThisRealm,9334713,,0.8,23900.0,4011.520968,4011.520968,9278648,1.141454219,0.3276920764,336.465946844,269.172757475,5.884244,2016-02-04T00:00:00.0000000Z,2022-06-05T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJViqOmJ_cWsP3UG6pQyL-JujNoQY0MTOb8Q_m_jmg=s88-c-k-c0x00ffffff-no-rj,YES,307
UCyTDQCdIPK5pxDwL0iOAvYg,IUIC Las Vegas,653918,US,1.0,11800.0,187.131391,187.131391,629510,81.356768372,64.502352667,69.438538206,69.438538206,28.144144,2013-07-07T00:00:00.0000000Z,2022-09-22T00:00:00.0000000Z,C,"[
  ""Black"",
  ""ReligiousConservative""
]",Black,YouTube,https://yt3.ggpht.com/M7Ac56i8ldgEz1VGCk9eY4tADW76CD7ghGs4mimMudn3Q8JDijg3DLFqDa2drwrDx-H-De9euT8=s88-c-k-c0x00ffffff-no-rj,YES,282
UCvHc7O1d14XTAOikmmwuYpw,RP4409,66100549,,1.0,77500.0,14367.447858,14367.447858,64064450,2.580346279,0.6885788455,47.048172757,47.048172757,3.913174,2007-12-06T00:00:00.0000000Z,2020-02-20T03:13:46.4217019Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJW-pFWHE-2JUbkguJBimG-dk_SBOD178YIX38lprQ=s88-c-k-c0x00ffffff-no-rj,YES,331
UCTZDaTFG33sWh4c-AU27ADw,Light Dancing,957214,,0.9,18200.0,337.799648,337.799648,959351,116.385216257,5.579545637,304.475083056,274.027574751,15.868354,2013-01-20T06:49:17.0000000Z,2020-10-30T04:46:43.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/a/AATXAJzXe_4aUTBss00k_kfA6S7nJff7in6GgeAudMQ8lA=s88-c-k-c0xffffffff-no-rj-mo,NO,
UC0SCyBGeHX15hirOGbezkKQ,"Money, Markets & More with Dominic Frisby",1644734,GB,1.0,26700.0,1179.183307,1179.183307,1511713,2447.764557657,973.558262832,1109.73255814,1109.73255814,8.755952,2019-04-24T00:00:00.0000000Z,2022-10-27T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/As8Gbp6vNtzyEd831nHIQiV0xjuii9dKt-8NQ9EKHfbII98U29kQhhoO3NRcQnkSSzcmVkmpp3E=s88-c-k-c0x00ffffff-no-rj,YES,229
UCyUmKx0jTOYhPdPnPqVq-zg,Freedom Law School,2569747,US,0.95,22000.0,513.013296,513.013296,2585074,247.704879493,92.671965162,202.210963455,192.100415282,66.889655,2008-10-30T00:00:00.0000000Z,2022-08-17T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AMLnZu97h33ao9ucElDI3nHUeL7GEO8miMCMAdg-BHOH=s88-c-k-c0x00ffffff-no-rj,NO,
UClf1Wfw54YBjJNlX3NjSOPA,carl iii,1677,US,0.85,12900.0,734.079393,734.079393,822903,205.570701085,64.718792865,665.449335548,565.631935216,82.348214,2019-05-28T00:00:00.0000000Z,2022-06-22T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVz-goyxryhS2gza_T-gouEbP3Wlu9n9mo3qK_KJw=s88-c-k-c0x00ffffff-no-rj,YES,2
UCa7uwrEpnYB3I-GsVkxY5Nw,Bibel Channel,5332949,US,0.8,30100.0,1792.121754,1792.121754,5313641,9.366802339,28.313573978,555.509136213,444.40730897,68.740899,2012-02-21T00:00:00.0000000Z,2020-04-04T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/k61Sc6_Bv8Lfzl5yEySM-vUg-6EYJwDpw5cEnNr2NxHIe619oNKnzcgHlJaJypZD1EaDCmRZ=s88-c-k-c0x00ffffff-no-rj,YES,452
UC5PbmDfVVFSLuFXtT7HrU_Q,francisstokesdotcom,3423515,,0.95,10900.0,995.851411,995.851411,3846974,2.559467915,2.259683477,5.740033223,5.453031561,3.76,2006-12-09T00:00:00.0000000Z,2017-07-07T00:00:00.0000000Z,L,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVEBt6ULtCZHNjDXu2Ea9yKwi9X0NuPhE5aOz51=s88-c-k-c0x00ffffff-no-rj,YES,20
UCglQOK6wX00WmP_Cpju2dGg,SavageNationLiberty,24795327,,0.95,20000.0,5967.040502,5967.040502,25192845,12.500174659,1.416782198,289.134551495,274.67782392,4.289823,2010-10-24T00:00:00.0000000Z,2022-05-16T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXQCsxtqdhym8MLPcdJIZ2J0UxkN0Rl5tj7_DUW=s88-c-k-c0x00ffffff-no-rj,YES,1353
UCYC4ijpFZY_CtdElWFyy-Gg,Slate,153038840,US,0.6,231000.0,27130.476071,27130.476071,151360926,1693.214334381,6582.195264601,8740.434385382,5244.260631229,3.303336,2007-07-13T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUjirja9UWMIVsMDbUnQJdKTDH3V_Tow8iK0QE03g=s88-c-k-c0x00ffffff-no-rj,YES,4787
UCdSQT58fJ0BcQ0XGIJImoog,Maxwell Institute,1501311,US,0.8,15100.0,411.074828,411.074828,1433829,251.495344814,260.23841031,396.300664452,317.040531561,49.028061,2013-03-28T21:25:34.0000000Z,2022-10-15T00:17:37.8407464Z,R,"[
  ""PartisanRight"",
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUkcaFxj01dm6Ndr5h3c7Efc8csJCYlA8ItL1xGfQ=s88-c-k-c0x00ffffff-no-rj,YES,632
UCWkRmt-ZglmZQ_KXVCQJf4A,pilotguides,291111,,0.9,14100.0,39.951028,39.951028,182736,0.7730678123,2.321422169,55.685215947,50.116694352,15.253275,2010-04-12T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,C,"[
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUqSBawdG0uRea_0--_gnNEkY-SukI8fbOM0oyicw=s88-c-k-c0x00ffffff-no-rj,YES,169
UCQudPtBvmjhwwFJKWCEqWzg,Family of Light,867477,,1.0,10600.0,1103.796438,1103.796438,867584,1.286081354,0.0009843189369,684.395348837,684.395348837,40.294118,2018-03-06T19:20:37.0000000Z,2020-04-30T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJysFuW8hJ2n_iYW-Q6HpTvU3XpCx7uARC_8mDsu=s88-c-k-c0x00ffffff-no-rj,NO,
UCiU2_P6Jmvym6KXYXTBfwPQ,NTG2020,0,,1.0,23000.0,117.96453,117.96453,276037,1.973328538,0.0,1.073920266,1.073920266,48.428571,2014-08-14T00:00:00.0000000Z,2021-01-09T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWTDQapqxUeBHdaBEcLzsXCrSEfwv2guNMywyjvQQ=s88-c-k-c0x00ffffff-no-rj,YES,0
UCcDC6kQcOgMw1fNTwgiBn_Q,RFB II,10419899,,1.0,130000.0,10147.061338,10147.061338,10918238,29441.35097064,498.754467667,4640.92192691,4640.92192691,27.121827,2017-11-03T18:55:30.0000000Z,2020-10-14T21:11:27.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/a/AATXAJyZD0Lkr_D3bYsI5YUJvrUU8SFHUB5j9BJjUTkw=s88-c-k-c0xffffffff-no-rj-mo,NO,
UCOw_4hxniqY4BTAbI6gCWPw,Misfit Conscience,253974,,1.0,13200.0,61.332528,61.332528,253978,73.381815997,0.8983986628,54.044850498,54.044850498,53.846154,2009-05-11T01:44:14.0000000Z,2020-09-11T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/a/AATXAJwymZqjvzGyvKKQWlg1gtvy3Ib69XYKaqOmx2vs=s88-c-k-c0xffffffff-no-rj-mo,NO,
UCzb_MA3_pKeFOmA5-RcWqVg,Affected Collective,4262680,US,0.9,47400.0,5544.461538,5544.461538,4252602,12.447667652,7.092691981,78.51744186,70.665697674,40.02,2016-12-26T00:00:00.0000000Z,2019-02-01T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWTFGKpB0Nhot6frswiFLEO1LqoMFDS2RYpOqtJLw=s88-c-k-c0x00ffffff-no-rj,YES,41
UCXKg4VqMyXg71UgXlJSyxJg,Survival Life,26969781,US,0.8,18800.0,10340.55048,10340.55048,26937134,385.078709395,71.934277734,9265.331395349,7412.265116279,2.937931,2013-07-29T00:00:00.0000000Z,2020-09-15T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUiGzrYg8Wc_EBpAhg66iF98LUr71H39NrjPfJHiw=s88-c-k-c0x00ffffff-no-rj,YES,288
UCPCDmYOJJ08h-pG8J2iMDjA,REAL Bible Believers,73165519,US,1.0,380000.0,14362.708452,14362.708452,70348546,57199.546082648,45925.467791123,28014.49833887,28014.49833887,32.802344,2009-05-24T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWyXyoA8zNCjCTNDRucqf5S8Sll0rNgkmeZz1E=s88-c-k-c0x00ffffff-no-rj,YES,4239
UCpdw_mI5bA-7X6eNNvMsTkg,Giureh - G.I.U.R.E.H.,3965642,ZA,1.0,43000.0,1273.06367,1273.06367,3738988,1919.702946093,583.370449243,1333.840531561,1333.840531561,21.737127,2014-08-19T00:00:00.0000000Z,2022-09-03T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/kOoZXIcIATJ481bEMzoqZSOI339diB4GMqCcspy6VCVnNEXkvlzDqOtW-p5zIymR75yctHtatg=s88-c-k-c0x00ffffff-no-rj,YES,403
UCzGUT9PjV3SMBwjWXUYh4HA,Jacobin,8490584,US,1.0,110000.0,5189.171103,5189.171103,8188512,22359.815891149,24819.831046218,6753.823089701,6753.823089701,36.146797,2018-06-26T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""Socialist""
]",Socialist,YouTube,https://yt3.ggpht.com/vmfb8_Libl4RoiKm33_3VLNUGKgOrSucfV4PLDojV-gj6Wab5mRyXLUpLVtTJNwL06juXAP9_g=s88-c-k-c0x00ffffff-no-rj,YES,897
UC8hmECNXZPB9LIq1J1g2y5Q,"Omega Psi Phi® Fraternity, Inc.",7777991,US,0.95,33100.0,1641.048294,1641.048294,7407692,486.523188005,38919.537011398,1682.920265781,1598.774252492,21.391608,2010-03-27T00:00:00.0000000Z,2022-08-05T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/X0cLqpDbDR2XW_tUONgtZMhi4E6mmHanD4eLc-uruefLdkBTvTOJW9K5Ul-4HruVfQakS_YtaQ=s88-c-k-c0x00ffffff-no-rj,YES,153
UC70UVRnGnzoU_us5rdKDz_w,caveman cody,3110205,US,0.85,32500.0,1104.058696,1104.058696,3047202,17.774756969,19.362709409,436.677740864,371.176079734,10.409574,2013-05-28T00:00:00.0000000Z,2020-12-17T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVuuAcGuDb7S7BfsLFvRYhy4t4WHzmdjeASrVNYIw=s88-c-k-c0x00ffffff-no-rj,YES,171
UCbtxFY_PvYcb0xVZwFLaidw,Chiron Last,2638746,,1.0,37600.0,825.684945,825.684945,2484486,600.798098642,80.57772367,756.524086379,756.524086379,36.288462,2014-06-24T00:00:00.0000000Z,2022-09-19T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWG0QlJBsfGcT2WtiGmQjS4UjXjtrOauVtoFue6=s88-c-k-c0x00ffffff-no-rj,NO,
UCXxHb1IWFSuUi5nKgtTBilw,GaS Digital Exclusive,4258628,US,0.95,29700.0,1546.951756,1546.951756,3655447,1532.867955002,1175.144380382,1348.031561462,1280.629983389,6.060082,2016-05-02T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/7QE7oVPN7dbKjmgAbsu8Sb-luHShbzuiRrMrK9HYPPsGezq8VQXdFXtPB0ERIj8wSfnraQ7k=s88-c-k-c0x00ffffff-no-rj,YES,1202
UC67NBVrem2dRsYUreRyjSsA,Aeon Byte Gnostic Radio,2354973,US,0.95,22700.0,705.329819,705.329819,2140676,924.313709195,493.887171072,636.766611296,604.928280731,75.124498,2014-06-30T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJU3xMAwREzy2t6wF9MwqxQXTFgArLCb2g0QN37G=s88-c-k-c0x00ffffff-no-rj,YES,472
UCaF7xmUndCIi7tYewNwq1dA,Hev Truthseeker,3521779,AU,1.0,38000.0,1084.080768,1084.080768,3556869,5673.403740997,145.538611769,2928.015780731,2928.015780731,26.843829,2012-02-08T11:12:49.0000000Z,2021-02-01T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AAUvwnjd2J-Z2AwTm8v4w5xHi4I1k_Xl3tg8BG1M4gJjqw=s88-c-k-c0x00ffffff-no-rj,NO,
UCjBMTYjT1aToIyYEHXzqIXg,America 2.0,6368769,US,0.95,20500.0,10281.891761,10281.891761,6364491,0.308274353,0.06489162791,41.668604651,39.585174419,5.995053,2015-01-05T00:00:00.0000000Z,2016-09-15T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJW86PIAKbeYkhKiPnTr6HV2EsDVVAtHu1_LUgFxig=s88-c-k-c0x00ffffff-no-rj,YES,1402
UCGLgYaW3TYYnxRjZT_JPWTg,Kevin Logan,4097728,GB,1.0,17600.0,2085.750374,2085.750374,5581468,15992.687738762,1404.586419144,2508.377076412,2508.377076412,70.277842,2015-06-24T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXc42zw9RjZGaGElvdT5hPcMFO-2u1VJrxKr4fX=s88-c-k-c0x00ffffff-no-rj,YES,173
UCm4udGMSyzafJTLiRU3nbZw,korviday,1567565,,0.95,47800.0,3212.769231,3212.769231,1628874,826.604474467,956.02628312,1082.854651163,1028.711918605,14.692308,2019-09-01T00:00:00.0000000Z,2021-01-20T00:00:00.0000000Z,L,"[
  ""SocialJustice"",
  ""Socialist""
]",Socialist,YouTube,https://yt3.ggpht.com/UKgrbw_gh90xmRJCZtymfFK5vmkGEO_zabaUDLt_PcTjaw0nLuahCp-NbCpqolVmTu5gy_mQ=s88-c-k-c0x00ffffff-no-rj,YES,23
UCuBdGvptd1MMbyhV8_qo_Mw,Nebulous1982,5105301,NL,1.0,27200.0,1420.386408,1420.386408,5120493,49.331898106,2.651680718,83.113787375,83.113787375,16.017241,2011-05-13T00:00:00.0000000Z,2021-03-26T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AAUvwnhxDRD5gt4DIw1oiJzpPSbS1Q7nvfRkoCEyVZFIDg=s88-c-k-c0x00ffffff-no-rj,NO,
UCR4VKXMlVXPDlXULFVrLFEg,The Rapture Puzzle,135231,PH,1.0,69400.0,924.021587,924.021587,1455334,1769.560206907,108.780027184,1184.833056478,1184.833056478,25.165354,2018-07-06T00:00:00.0000000Z,2022-10-28T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJV5YBbEH9oUeeHLcYUGhqvDyMFszhxNuZCxK31UTw=s88-c-k-c0x00ffffff-no-rj,YES,33
UCrf0_VRuY8qklXLCSlsqogw,Donné Clement Petruska,5170547,US,1.0,66900.0,1081.197907,1081.197907,5889285,1075.407522548,183.433367956,737.13372093,737.13372093,14.606557,2007-10-28T00:00:00.0000000Z,2022-09-26T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/m3mOTdgccePTMgX_RUmYe1BTnSAJ-MhVFm6hpn2KStV0DF10DUWJgFGE3KrtxgYEQ3BnyZPKLtw=s88-c-k-c0x00ffffff-no-rj,YES,82
